5289	266	208	79	0.666	0.532	920.254	3.622	0	211	18	0.432	0.542	916.428	3.712	0
5309	267	208	72	0.665	0.533	920.279	3.633	0	203	24	0.432	0.542	916.486	3.656	0
5329	268	-1280	-1024	0.666	0.533	-1.000	-1.000	4	-1280	-1024	0.433	0.542	-1.000	-1.000	4
5349	269	284	32	0.665	0.533	930.090	3.762	0	310	-35	0.432	0.542	919.033	3.430	0
5369	270	278	38	0.664	0.533	930.046	3.737	0	321	44	0.431	0.543	918.992	3.543	0
5389	271	292	35	0.664	0.533	930.007	3.705	0	312	50	0.431	0.543	918.955	3.633	0
5409	272	299	-11	0.664	0.534	929.971	3.653	0	314	-19	0.431	0.543	918.922	3.624	0
5429	273	-1280	-1024	0.665	0.534	-1.000	-1.000	4	-1280	-1024	0.432	0.544	-1.000	-1.000	4
5449	274	253	27	0.665	0.534	928.577	3.720	0	312	83	0.432	0.544	916.087	3.591	0
5469	275	260	13	0.664	0.535	928.476	3.770	0	310	-26	0.431	0.544	916.083	3.590	0
5489	276	257	57	0.664	0.535	928.386	3.700	0	297	-3	0.431	0.544	916.080	3.596	0
5509	277	278	19	0.664	0.535	928.294	3.671	0	288	-24	0.431	0.545	916.068	3.543	0
5529	278	-1280	-1024	0.665	0.536	-1.000	-1.000	4	-1280	-1024	0.431	0.545	-1.000	-1.000	4
5548	279	293	20	0.664	0.536	920.699	3.715	0	301	18	0.431	0.545	912.396	3.575	0
5568	280	341	44	0.663	0.536	920.931	3.748	0	338	65	0.429	0.546	912.514	3.551	0
5588	281	340	41	0.662	0.536	921.136	3.748	0	369	33	0.429	0.546	912.619	3.781	0
5608	282	359	84	0.662	0.536	921.321	3.815	0	352	15	0.429	0.546	912.713	3.670	0
5628	283	-1280	-1024	0.663	0.536	-1.000	-1.000	4	-1280	-1024	0.430	0.546	-1.000	-1.000	4
5648	284	329	75	0.663	0.537	920.474	3.706	0	367	37	0.429	0.547	913.039	3.726	0
5668	285	340	28	0.662	0.537	920.481	3.788	0	354	75	0.428	0.547	913.001	3.593	0
5688	286	333	33	0.662	0.537	920.472	3.694	0	366	23	0.428	0.547	912.960	3.653	0
5708	287	334	38	0.661	0.537	920.463	3.776	0	348	6	0.428	0.547	912.924	3.637	0
5728	288	-1280	-1024	0.663	0.538	-1.000	-1.000	4	-1280	-1024	0.429	0.548	-1.000	-1.000	4
5748	289	-1280	-1024	0.662	0.538	-1.000	-1.000	4	-1280	-1024	0.429	0.548	-1.000	-1.000	4
5768	290	344	36	0.661	0.538	921.804	3.752	0	351	58	0.428	0.548	914.309	3.615	0
5788	291	333	24	0.661	0.538	921.687	3.814	0	340	55	0.428	0.548	914.260	3.598	0
5808	292	342	90	0.661	0.539	921.583	3.784	0	331	71	0.427	0.548	914.217	3.652	0
5828	293	-1280	-1024	0.662	0.539	-1.000	-1.000	4	-1280	-1024	0.428	0.549	-1.000	-1.000	4
5847	294	444	-12	0.661	0.539	928.498	3.864	0	461	-27	0.428	0.549	921.578	3.721	0
5867	295	461	33	0.660	0.539	928.490	3.793	0	461	8	0.427	0.549	921.523	3.695	0
5887	296	429	27	0.660	0.539	928.483	3.858	0	480	45	0.427	0.549	921.474	3.773	0
5907	297	469	34	0.661	0.540	928.477	3.856	0	451	-20	0.427	0.549	921.431	3.577	0
5927	298	-1280	-1024	0.662	0.540	-1.000	-1.000	4	-1280	-1024	0.429	0.549	-1.000	-1.000	4
5947	299	-1280	-1024	0.663	0.540	-1.000	-1.000	4	-1280	-1024	0.429	0.549	-1.000	-1.000	4
5967	300	435	30	0.662	0.541	923.589	3.786	0	454	51	0.429	0.549	923.845	3.734	0
5987	301	462	46	0.662	0.541	923.635	3.743	0	452	21	0.429	0.549	923.789	3.785	0
6007	302	443	49	0.663	0.541	923.671	3.849	0	428	54	0.429	0.550	923.734	3.865	0
6027	303	-1280	-1024	0.664	0.542	-1.000	-1.000	4	-1280	-1024	0.431	0.550	-1.000	-1.000	4
6047	304	462	68	0.664	0.542	919.219	3.719	0	457	27	0.431	0.550	922.499	3.716	0
6067	305	456	66	0.663	0.542	919.313	3.845	0	431	12	0.430	0.550	922.563	3.914	0
6087	306	435	37	0.663	0.542	919.398	3.823	0	436	36	0.430	0.550	922.620	3.795	0
6107	307	446	27	0.663	0.542	919.473	3.817	0	440	37	0.430	0.550	922.671	3.852	0
6127	308	-1280	-1024	0.664	0.542	-1.000	-1.000	4	-1280	-1024	0.431	0.551	-1.000	-1.000	4
6147	309	-1280	-1024	0.663	0.542	-1.000	-1.000	4	-1280	-1024	0.430	0.551	-1.000	-1.000	4
6166	310	494	79	0.662	0.542	911.494	3.784	0	539	-15	0.429	0.551	919.924	3.766	0
6186	311	532	53	0.662	0.542	911.557	3.815	0	521	-1	0.429	0.551	919.960	3.812	0
6206	312	501	57	0.662	0.542	911.610	3.790	0	576	15	0.429	0.551	919.995	3.796	0
6226	313	-1280	-1024	0.664	0.542	-1.000	-1.000	4	-1280	-1024	0.430	0.551	-1.000	-1.000	4
6246	314	520	26	0.663	0.543	916.664	3.802	0	-1280	-1024	0.663	0.543	-1.000	-1.000	4
6266	315	518	61	0.663	0.543	916.596	3.881	0	538	34	0.429	0.551	912.952	3.754	0
6286	316	512	72	0.662	0.543	916.536	3.858	0	560	-24	0.429	0.551	913.015	3.815	0
6306	317	526	17	0.662	0.543	916.492	3.869	0	507	29	0.429	0.552	913.065	3.691	0
6326	318	-1280	-1024	0.663	0.543	-1.000	-1.000	4	-1280	-1024	0.430	0.552	-1.000	-1.000	4
6346	319	536	34	0.663	0.544	917.146	3.964	0	544	36	0.430	0.552	913.428	3.815	0
6366	320	505	36	0.662	0.544	917.080	3.816	0	521	63	0.429	0.552	913.443	3.763	0
6386	321	585	75	0.662	0.544	917.021	3.894	0	579	16	0.428	0.552	913.457	3.804	0
6406	322	567	59	0.662	0.544	916.969	3.855	0	597	9	0.428	0.552	913.469	3.787	0
6426	323	-1280	-1024	0.663	0.544	-1.000	-1.000	4	-1280	-1024	0.429	0.552	-1.000	-1.000	4
6446	324	578	-1	0.663	0.544	923.408	3.822	0	585	-5	0.429	0.552	912.946	3.810	0
6466	325	581	37	0.662	0.544	923.406	3.866	0	597	50	0.428	0.552	912.893	3.778	0
6486	326	581	19	0.662	0.544	923.398	3.910	0	-1280	-1024	0.662	0.544	-1.000	-1.000	4
6506	327	575	27	0.662	0.544	923.391	3.853	0	581	11	0.428	0.552	912.809	3.724	0
6525	328	-1280	-1024	0.663	0.544	-1.000	-1.000	4	-1280	-1024	0.429	0.552	-1.000	-1.000	4
6545	329	562	33	0.663	0.544	920.048	3.789	0	560	35	0.429	0.552	915.909	3.692	0
6565	330	587	88	0.662	0.544	920.049	3.778	0	583	80	0.428	0.552	915.903	3.723	0
6585	331	601	55	0.662	0.544	920.049	3.807	0	585	28	0.428	0.552	915.899	3.710	0
6605	332	647	33	0.661	0.545	920.043	3.946	0	657	19	0.427	0.553	915.896	3.764	0
6625	333	-1280	-1024	0.662	0.545	-1.000	-1.000	4	-1280	-1024	0.428	0.553	-1.000	-1.000	4
6645	334	650	52	0.661	0.545	924.598	3.866	0	658	45	0.428	0.553	916.190	3.789	0
6665	335	659	8	0.660	0.545	924.585	3.984	0	665	41	0.427	0.553	916.174	3.690	0
6685	336	642	40	0.660	0.545	924.574	3.828	0	694	36	0.427	0.553	916.160	3.694	0
6705	337	660	57	0.660	0.545	924.564	3.802	0	658	40	0.427	0.553	916.148	3.768	0
6725	338	-1280	-1024	0.661	0.545	-1.000	-1.000	4	-1280	-1024	0.428	0.553	-1.000	-1.000	4
6745	339	659	66	0.661	0.545	920.126	3.921	0	648	23	0.428	0.553	912.671	3.741	0
6765	340	637	65	0.662	0.545	920.133	3.752	0	686	45	0.429	0.553	912.731	3.783	0
6785	341	617	65	0.663	0.545	920.140	3.865	0	664	23	0.429	0.553	912.784	3.679	0
6805	342	601	11	0.663	0.545	920.138	3.737	0	646	35	0.429	0.553	912.829	3.803	0
6825	343	-1280	-1024	0.662	0.545	-1.000	-1.000	4	-1280	-1024	0.428	0.553	-1.000	-1.000	4
6844	344	-1280	-1024	0.661	0.545	-1.000	-1.000	4	-1280	-1024	0.428	0.553	-1.000	-1.000	4
6864	345	728	12	0.662	0.545	928.793	3.788	0	702	82	0.429	0.553	911.602	3.733	0
6884	346	671	-20	0.662	0.545	928.740	3.742	0	700	74	0.429	0.554	911.626	3.637	0
6904	347	699	8	0.662	0.545	928.692	3.811	0	685	32	0.429	0.554	911.643	3.573	0
6924	348	671	-3	0.661	0.545	928.650	3.782	0	679	41	0.427	0.554	911.667	3.539	0
6944	349	741	11	0.661	0.545	926.313	3.680	0	689	22	0.427	0.554	913.849	3.701	0
6964	350	726	-16	0.662	0.545	926.267	3.808	0	715	41	0.428	0.553	913.781	3.837	0
6984	351	685	3	0.663	0.545	926.226	3.815	0	665	37	0.429	0.554	913.719	3.658	0
7004	352	394	49	0.664	0.545	926.178	3.826	0	491	106	0.431	0.553	913.666	3.797	0
7024	353	-1280	-1024	0.663	0.544	-1.000	-1.000	4	-1280	-1024	0.430	0.553	-1.000	-1.000	4
7044	354	394	36	0.664	0.544	917.288	3.723	0	397	29	0.430	0.552	910.529	3.699	0
7064	355	446	77	0.665	0.543	917.517	3.835	0	434	46	0.432	0.552	910.582	3.678	0
7084	356	416	89	0.666	0.542	917.721	3.767	0	413	23	0.432	0.551	910.629	3.699	0
7104	357	434	70	0.664	0.542	917.902	3.859	0	446	67	0.430	0.551	910.671	3.686	0
7124	358	-1280	-1024	0.665	0.542	-1.000	-1.000	4	-1280	-1024	0.432	0.550	-1.000	-1.000	4
7144	359	412	106	0.666	0.542	913.281	3.704	0	389	78	0.432	0.550	913.237	3.647	0
7163	360	454	45	0.665	0.542	913.325	3.783	0	439	39	0.431	0.550	913.251	3.703	0
7183	361	230	54	0.667	0.542	913.354	3.764	0	284	116	0.434	0.550	913.255	3.724	0
7203	362	113	67	0.668	0.543	913.380	3.616	0	61	36	0.435	0.551	913.258	3.675	0
7223	363	-1280	-1024	0.669	0.543	-1.000	-1.000	4	-1280	-1024	0.436	0.551	-1.000	-1.000	4
7243	364	-1280	-1024	0.669	0.543	-1.000	-1.000	4	-1280	-1024	0.436	0.551	-1.000	-1.000	4
7263	365	102	81	0.668	0.543	911.140	3.705	0	117	62	0.435	0.551	910.350	3.615	0
7283	366	-1280	-1024	0.668	0.543	-1.000	-1.000	4	-1280	-1024	0.434	0.551	-1.000	-1.000	4
7303	367	123	92	0.668	0.543	911.041	3.517	0	98	112	0.434	0.552	910.302	3.637	0
7323	368	-1280	-1024	0.669	0.544	-1.000	-1.000	4	-1280	-1024	0.436	0.552	-1.000	-1.000	4
7343	369	69	47	0.669	0.544	924.863	3.711	0	52	69	0.435	0.552	915.670	3.684	0
7363	370	39	76	0.668	0.544	924.741	3.640	0	13	76	0.434	0.552	915.663	3.612	0
7383	371	25	56	0.668	0.543	924.621	3.660	0	43	46	0.434	0.552	915.650	3.599	0
7403	372	63	92	0.667	0.542	924.513	3.529	0	43	45	0.434	0.551	915.639	3.596	0
7423	373	-1280	-1024	0.668	0.542	-1.000	-1.000	4	-1280	-1024	0.435	0.551	-1.000	-1.000	4
7443	374	42	43	0.667	0.541	930.271	3.630	0	33	38	0.434	0.551	918.462	3.568	0
7463	375	15	55	0.665	0.540	930.136	3.613	0	34	53	0.432	0.551	918.375	3.685	0
7482	376	72	70	0.665	0.540	930.017	3.596	0	24	16	0.431	0.551	918.297	3.475	0
7502	377	165	43	0.663	0.540	929.910	3.661	0	155	44	0.429	0.551	918.227	3.564	0
7522	378	-1280	-1024	0.663	0.540	-1.000	-1.000	4	-1280	-1024	0.429	0.551	-1.000	-1.000	4
7542	379	234	-22	0.662	0.540	933.051	3.684	0	237	48	0.429	0.551	922.880	3.595	0
7562	380	223	31	0.661	0.540	933.109	3.546	0	179	55	0.427	0.551	922.853	3.605	0
7582	381	205	7	0.661	0.540	933.160	3.665	0	184	49	0.427	0.552	922.829	3.543	0
7602	382	193	-11	0.660	0.540	933.206	3.708	0	176	32	0.427	0.552	922.808	3.630	0
7622	383	-1280	-1024	0.661	0.540	-1.000	-1.000	4	-1280	-1024	0.428	0.552	-1.000	-1.000	4
7642	384	208	45	0.661	0.541	920.104	3.593	0	224	-4	0.427	0.552	918.230	3.474	0
7662	385	170	45	0.660	0.541	920.274	3.627	0	215	25	0.426	0.553	918.300	3.555	0
7682	386	220	37	0.659	0.541	920.424	3.589	0	225	22	0.426	0.553	918.362	3.541	0
7702	387	215	27	0.659	0.542	920.559	3.622	0	178	-26	0.426	0.553	918.417	3.465	0
7722	388	-1280	-1024	0.659	0.542	-1.000	-1.000	4	-1280	-1024	0.425	0.553	-1.000	-1.000	4
7742	389	484	65	0.657	0.542	916.797	3.687	0	496	36	0.424	0.553	917.571	3.505	0
7762	390	487	33	0.656	0.542	916.867	3.584	0	465	116	0.422	0.554	917.607	3.784	0
7782	391	485	-20	0.656	0.542	916.929	3.529	0	470	26	0.422	0.554	917.639	3.656	0
7801	392	488	75	0.655	0.543	916.994	3.571	0	470	33	0.422	0.554	917.673	3.522	0
7821	393	-1280	-1024	0.656	0.543	-1.000	-1.000	4	-1280	-1024	0.422	0.555	-1.000	-1.000	4
7841	394	463	80	0.656	0.543	916.123	3.659	0	497	63	0.422	0.555	915.193	3.626	0
7861	395	455	80	0.655	0.544	916.038	3.644	0	478	6	0.421	0.555	915.172	3.655	0
7881	396	502	38	0.654	0.544	915.962	3.614	0	457	42	0.420	0.556	915.154	3.504	0
7901	397	499	82	0.654	0.544	915.894	3.648	0	455	84	0.420	0.556	915.137	3.592	0
7921	398	-1280	-1024	0.655	0.544	-1.000	-1.000	4	-1280	-1024	0.421	0.556	-1.000	-1.000	4
7941	399	486	58	0.655	0.544	916.788	3.647	0	469	59	0.421	0.556	912.239	3.630	0
7961	400	469	60	0.654	0.544	916.814	3.665	0	-1280	-1024	0.654	0.544	-1.000	-1.000	4
7981	401	495	55	0.654	0.545	916.839	3.682	0	434	55	0.420	0.556	912.373	3.678	0
8001	402	266	223	0.656	0.546	916.862	3.661	0	282	126	0.422	0.558	912.431	3.684	0
8021	403	-1280	-1024	0.657	0.546	-1.000	-1.000	4	-1280	-1024	0.423	0.558	-1.000	-1.000	4
8041	404	185	204	0.657	0.546	915.832	3.640	0	225	196	0.423	0.558	908.524	3.646	0
8061	405	203	209	0.656	0.547	915.859	3.626	0	248	208	0.422	0.558	908.574	3.621	0
8081	406	220	195	0.656	0.547	915.883	3.647	0	231	257	0.422	0.558	908.618	3.698	0
8101	407	222	185	0.656	0.547	915.904	3.629	0	239	172	0.422	0.558	908.658	3.595	0
8120	408	-1280	-1024	0.658	0.547	-1.000	-1.000	4	-1280	-1024	0.424	0.558	-1.000	-1.000	4
8140	409	221	219	0.658	0.547	912.791	3.581	0	203	223	0.424	0.558	907.106	3.724	0
8160	410	210	206	0.657	0.547	912.812	3.627	0	231	221	0.423	0.558	907.103	3.564	0
8180	411	213	213	0.657	0.547	912.830	3.653	0	253	227	0.423	0.558	907.100	3.714	0
8200	412	213	195	0.657	0.547	912.847	3.657	0	214	198	0.423	0.558	907.097	3.654	0
8220	413	-1280	-1024	0.658	0.546	-1.000	-1.000	4	-1280	-1024	0.424	0.558	-1.000	-1.000	4
8240	414	156	242	0.659	0.547	913.574	3.672	0	145	271	0.425	0.558	906.771	3.774	0
8260	415	33	252	0.659	0.546	913.576	3.626	0	17	227	0.425	0.558	906.772	3.708	0
8280	416	19	277	0.659	0.546	913.578	3.512	0	17	278	0.425	0.557	906.773	3.785	0
8300	417	60	255	0.659	0.546	913.582	3.572	0	32	203	0.425	0.557	906.774	3.554	0
8320	418	63	254	0.661	0.545	913.584	3.663	0	57	265	0.427	0.556	906.775	3.669	0
8340	419	50	207	0.661	0.545	919.639	3.653	0	23	181	0.427	0.556	909.186	3.617	0
8360	420	24	225	0.661	0.545	913.119	3.692	0	46	143	0.427	0.556	906.826	3.586	0
8380	421	15	188	0.661	0.545	913.092	3.557	0	69	201	0.427	0.556	906.833	3.659	0
8400	422	38	195	0.661	0.545	913.066	3.649	0	12	170	0.427	0.556	906.841	3.514	0
8419	423	87	267	0.661	0.545	913.045	3.592	0	49	224	0.427	0.556	906.847	3.634	0
8439	424	-1280	-1024	0.663	0.545	-1.000	-1.000	4	-1280	-1024	0.429	0.556	-1.000	-1.000	4
8459	425	105	297	0.663	0.546	916.128	3.708	0	49	216	0.429	0.556	906.250	3.587	0
8479	426	52	263	0.662	0.546	916.115	3.595	0	12	191	0.428	0.556	906.251	3.596	0
8499	427	28	202	0.662	0.546	916.103	3.635	0	41	205	0.428	0.556	906.251	3.572	0
8519	428	121	258	0.662	0.546	916.092	3.677	0	110	145	0.428	0.556	906.251	3.526	0
8539	429	-1280	-1024	0.663	0.546	-1.000	-1.000	4	-1280	-1024	0.429	0.556	-1.000	-1.000	4
8559	430	119	212	0.663	0.546	910.329	3.664	0	155	168	0.429	0.556	906.164	3.555	0
8579	431	134	258	0.662	0.545	910.362	3.612	0	163	216	0.428	0.556	906.165	3.589	0
8599	432	195	289	0.662	0.545	910.391	3.645	0	165	241	0.428	0.556	906.165	3.662	0
8619	433	143	233	0.662	0.545	910.418	3.540	0	117	184	0.428	0.556	906.165	3.630	0
8639	434	-1280	-1024	0.663	0.545	-1.000	-1.000	4	-1280	-1024	0.429	0.556	-1.000	-1.000	4
8659	435	96	223	0.662	0.545	912.810	3.650	0	137	215	0.429	0.556	911.541	3.642	0
8679	436	174	256	0.661	0.545	912.812	3.611	0	100	205	0.428	0.556	911.466	3.602	0
8699	437	146	260	0.661	0.545	912.813	3.556	0	137	155	0.427	0.556	911.399	3.672	0
8719	438	148	171	0.661	0.545	912.821	3.507	0	138	188	0.427	0.556	911.344	3.560	0
8738	439	-1280	-1024	0.662	0.545	-1.000	-1.000	4	-1280	-1024	0.428	0.556	-1.000	-1.000	4
8758	440	130	241	0.661	0.545	913.470	3.720	0	147	239	0.428	0.556	912.907	3.608	0
8778	441	132	229	0.660	0.545	913.408	3.558	0	138	124	0.427	0.556	912.869	3.555	0
8798	442	120	185	0.660	0.545	913.353	3.748	0	94	200	0.426	0.556	912.836	3.640	0
8818	443	202	348	0.660	0.545	913.304	3.673	0	118	167	0.426	0.556	912.806	3.648	0
8838	444	-1280	-1024	0.661	0.545	-1.000	-1.000	4	-1280	-1024	0.427	0.556	-1.000	-1.000	4
8858	445	216	212	0.660	0.545	914.815	3.625	0	208	190	0.426	0.556	913.650	3.527	0
8878	446	219	239	0.659	0.546	914.834	3.581	0	177	166	0.425	0.556	913.688	3.464	0
8898	447	202	220	0.659	0.546	914.850	3.557	0	192	194	0.425	0.557	913.722	3.537	0
8918	448	205	206	0.659	0.546	914.865	3.641	0	184	181	0.425	0.557	913.753	3.487	0
8938	449	-1280	-1024	0.660	0.546	-1.000	-1.000	4	-1280	-1024	0.426	0.557	-1.000	-1.000	4
8958	450	189	195	0.660	0.546	918.541	3.559	0	203	172	0.426	0.557	912.416	3.638	0
8978	451	247	272	0.659	0.546	918.489	3.718	0	-1280	-1024	0.659	0.546	-1.000	-1.000	4
8998	452	135	207	0.659	0.546	918.442	3.648	0	138	203	0.426	0.557	912.411	3.588	0
9018	453	80	255	0.660	0.546	918.404	3.514	0	46	222	0.426	0.557	912.409	3.542	0
9038	454	-1280	-1024	0.661	0.546	-1.000	-1.000	4	-1280	-1024	0.428	0.557	-1.000	-1.000	4
9057	455	37	251	0.661	0.546	920.540	3.560	0	42	246	0.428	0.557	912.474	3.590	0
9077	456	57	225	0.661	0.546	920.491	3.640	0	55	237	0.427	0.557	912.472	3.526	0
9097	457	47	215	0.661	0.546	920.446	3.594	0	48	223	0.427	0.557	912.471	3.391	0
9117	458	42	221	0.661	0.546	920.407	3.586	0	37	218	0.428	0.557	912.470	3.488	0
9137	459	43	227	0.663	0.547	920.371	3.628	0	28	213	0.429	0.557	912.468	3.430	0
9157	460	51	221	0.663	0.547	918.828	3.455	0	50	139	0.429	0.557	912.239	3.596	0
9177	461	56	234	0.662	0.546	918.889	3.530	0	30	197	0.428	0.557	912.245	3.540	0
9197	462	25	206	0.662	0.546	918.944	3.555	0	52	213	0.428	0.557	912.249	3.546	0
9217	463	106	218	0.661	0.547	918.991	3.560	0	2	131	0.428	0.557	912.253	3.539	0
9237	464	-1280	-1024	0.662	0.547	-1.000	-1.000	4	-1280	-1024	0.428	0.558	-1.000	-1.000	4
9257	465	13	205	0.662	0.547	919.635	3.487	0	56	162	0.428	0.558	905.602	3.428	0
9277	466	45	193	0.661	0.547	919.627	3.683	0	36	168	0.427	0.558	905.695	3.423	0
9297	467	82	265	0.661	0.547	919.620	3.559	0	43	169	0.427	0.558	905.779	3.411	0
9317	468	68	236	0.662	0.547	919.613	3.588	0	50	202	0.427	0.558	905.853	3.479	0
9337	469	33	217	0.663	0.548	919.607	3.555	0	58	211	0.429	0.559	905.920	3.477	0
9357	470	-4	171	0.663	0.548	920.018	3.696	0	27	180	0.429	0.559	905.222	3.513	0
9376	471	66	228	0.663	0.549	919.972	3.562	0	62	162	0.429	0.559	905.255	3.565	0
9396	472	58	188	0.664	0.549	919.937	3.546	0	16	172	0.430	0.559	905.269	3.475	0
9416	473	79	220	0.665	0.550	919.900	3.567	0	41	157	0.430	0.559	905.296	3.546	0
9436	474	-2	202	0.666	0.550	919.870	3.553	0	18	159	0.432	0.559	905.314	3.509	0
9456	475	69	249	0.667	0.551	917.118	3.544	0	57	214	0.432	0.559	905.265	3.533	0
9476	476	29	273	0.666	0.551	917.191	3.554	0	68	196	0.432	0.559	905.202	3.495	0
9496	477	-1280	-1024	0.666	0.551	-1.000	-1.000	4	-1280	-1024	0.432	0.559	-1.000	-1.000	4
9516	478	50	247	0.666	0.551	917.313	3.589	0	63	242	0.432	0.559	905.096	3.514	0
9536	479	40	240	0.667	0.551	917.364	3.575	0	50	249	0.432	0.559	905.051	3.496	0
9556	480	49	247	0.666	0.550	913.182	3.589	0	25	224	0.432	0.559	907.620	3.486	0
9576	481	60	248	0.665	0.550	913.248	3.601	0	80	219	0.431	0.559	907.622	3.588	0
9596	482	136	278	0.664	0.551	913.304	3.555	0	136	225	0.430	0.560	907.623	3.503	0
9616	483	243	395	0.663	0.552	913.355	3.597	0	208	468	0.429	0.561	907.624	3.616	0
9636	484	-1280	-1024	0.664	0.552	-1.000	-1.000	4	-1280	-1024	0.430	0.561	-1.000	-1.000	4
9656	485	214	427	0.664	0.552	911.203	3.515	0	239	474	0.429	0.561	911.544	3.705	0
9676	486	206	402	0.663	0.552	911.200	3.582	0	237	437	0.428	0.561	911.487	3.489	0
9695	487	208	383	0.663	0.552	911.197	3.545	0	201	406	0.428	0.561	911.437	3.708	0
9715	488	216	396	0.663	0.552	911.195	3.480	0	220	387	0.428	0.561	911.392	3.451	0
9735	489	-1280	-1024	0.664	0.552	-1.000	-1.000	4	-1280	-1024	0.429	0.561	-1.000	-1.000	4
9755	490	188	390	0.664	0.552	916.170	3.627	0	222	397	0.429	0.562	908.220	3.471	0
9775	491	203	351	0.664	0.552	916.102	3.639	0	-1280	-1024	0.664	0.552	-1.000	-1.000	4
9795	492	265	513	0.663	0.554	913.094	3.519	0	268	406	0.429	0.563	908.276	3.384	0
9815	493	316	625	0.663	0.554	916.365	3.521	0	282	610	0.429	0.564	906.821	3.676	0
9835	494	327	549	0.662	0.555	916.354	3.665	0	294	592	0.428	0.564	906.830	3.601	0
9855	495	245	620	0.662	0.555	918.076	3.603	0	274	611	0.428	0.564	907.365	3.573	0
9875	496	274	559	0.663	0.555	918.090	3.537	0	280	624	0.429	0.564	907.429	3.587	0
9895	497	-1280	-1024	0.664	0.555	-1.000	-1.000	4	-1280	-1024	0.430	0.565	-1.000	-1.000	4
9915	498	304	605	0.664	0.555	917.470	3.503	0	296	622	0.430	0.565	906.319	3.645	0
9935	499	297	607	0.664	0.556	917.477	3.586	0	259	617	0.429	0.565	906.319	3.574	0
9955	500	306	616	0.664	0.556	918.713	3.556	0	283	545	0.430	0.565	905.262	3.390	0
9975	501	294	601	0.665	0.556	918.763	3.494	0	277	600	0.430	0.565	905.240	3.532	0
9995	502	-1280	-1024	0.666	0.557	-1.000	-1.000	4	-1280	-1024	0.432	0.566	-1.000	-1.000	4
10014	503	283	618	0.666	0.557	917.042	3.582	0	248	674	0.432	0.566	906.316	3.516	0
10034	504	256	627	0.666	0.558	917.080	3.467	0	250	678	0.431	0.566	906.317	3.543	0
10054	505	295	621	0.666	0.558	915.469	3.553	0	234	655	0.431	0.567	911.790	3.516	0
10074	506	301	644	0.666	0.558	915.473	3.506	0	246	645	0.431	0.567	911.728	3.495	0
10094	507	-1280	-1024	0.667	0.559	-1.000	-1.000	4	-1280	-1024	0.433	0.567	-1.000	-1.000	4
10114	508	301	627	0.667	0.559	921.466	3.513	0	241	644	0.433	0.568	919.630	3.591	0
10134	509	287	624	0.667	0.559	921.388	3.533	0	271	636	0.432	0.568	919.502	3.645	0
10154	510	300	630	0.667	0.559	921.318	3.621	0	270	617	0.432	0.568	919.388	3.548	0
10174	511	301	642	0.667	0.559	921.255	3.500	0	257	621	0.432	0.568	919.287	3.524	0
10194	512	-1280	-1024	0.669	0.558	-1.000	-1.000	4	-1280	-1024	0.434	0.566	-1.000	-1.000	4
10214	513	156	306	0.670	0.556	915.960	3.492	0	106	250	0.436	0.564	918.200	3.468	0
10234	514	90	43	0.669	0.554	916.010	3.451	0	59	-66	0.435	0.562	918.250	3.476	0
10254	515	75	18	0.669	0.554	916.055	3.290	0	96	-59	0.436	0.562	918.295	3.415	0
