1248	750420	100	122	776
1249	750599	120	77	602
1250	750739	100	97	618
1251	750958	100	116	602
1252	751436	100	114	634
1253	751955	100	63	638
1254	752254	100	104	598
1255	752433	100	95	606
1256	753809	120	117	609
1257	754088	299	137	633
1258	754407	160	129	633
1259	754646	100	82	621
1260	755623	120	732	607
1261	756042	100	769	606
1262	756281	299	734	648
1263	756620	139	713	639
1264	758016	100	263	322
1265	758375	120	78	337
1266	760129	100	578	283
1267	760707	140	437	293
1268	760907	120	427	262
1269	761166	120	422	288
1270	762602	120	859	940
1271	764197	119	99	683
1272	765413	100	698	579
1273	766290	140	747	635
1274	766509	299	778	613
1275	767127	239	779	662
1276	767386	100	761	672
1277	767885	219	762	671
1278	768224	100	769	621
1279	768403	160	747	591
1280	768882	199	777	708
1281	769918	199	739	625
1282	770138	179	754	628
1283	770417	160	772	623
1284	771155	120	135	692
1285	772191	219	111	605
1286	772431	140	121	613
1287	772610	100	124	610
1288	772770	100	136	622
1289	772909	100	124	620
1290	773607	239	272	200
1291	773866	120	263	240
1292	774903	100	574	182
1293	775023	159	601	202
1294	775222	100	589	235
1295	775780	160	489	272
1296	775979	120	501	260
1297	776398	140	264	202
1298	777256	100	160	201
1299	777475	100	99	214
1300	778412	120	269	189
1301	778631	199	282	205
1302	780605	179	94	663
1303	781303	100	121	599
1304	781542	159	38	585
1305	781722	160	56	586
1306	782140	100	720	561
1307	782260	120	730	579
1308	782499	159	91	595
1309	784134	100	715	559
1310	784254	179	726	560
1311	784712	180	713	599
1312	784931	179	709	571
1313	785151	120	725	644
1314	785290	120	725	632
1315	786806	100	108	560
1316	787224	179	112	553
1317	787763	100	114	569
1318	788381	179	719	574
1319	788660	100	701	570
1320	789856	100	741	560
1321	790534	179	767	617
1322	790753	100	768	631
1323	791012	179	731	610
1324	791770	120	771	619
1325	791969	100	817	620
1326	792368	120	788	711
1327	792508	199	789	718
1328	792966	180	837	729
1329	793285	180	797	733
1330	793664	100	734	608
1331	794103	239	764	602
1332	794960	120	748	539
1333	796495	100	130	596
1334	797073	100	71	595
1335	797472	159	94	629
1336	798968	100	743	625
1337	799386	140	83	545
1338	800423	100	65	525
1339	801400	100	87	512
1340	802098	100	97	464
1341	803713	100	477	469
1342	804072	100	465	507
1343	805248	120	737	582
1344	805387	120	723	587
1345	805746	140	738	602
1346	806424	180	749	639
1347	806922	140	746	673
1348	807182	120	749	677
1349	807501	100	755	668
1350	807700	180	766	754
1351	808178	100	796	749
1352	808797	100	98	620
1353	810172	100	104	248
1354	810970	120	383	246
1355	811109	219	323	245
1356	811847	140	72	205
1357	812306	100	52	245
1358	812565	120	59	265
1359	813721	120	431	308
1360	813881	159	426	309
1361	814260	120	689	954
1362	814459	179	782	989
1363	814858	199	905	981
1364	815197	279	886	975
1365	816712	100	97	606
1366	816991	100	116	617
1367	817350	160	90	617
1368	818127	100	745	587
1369	818367	120	718	614
1370	819423	120	736	547
1371	819563	140	736	562
1372	820261	100	759	583
1373	821836	100	95	573
1374	821955	100	71	561
1375	823909	160	66	590
1376	824428	179	68	606
1377	825026	120	103	617
1378	826003	100	123	637
1379	826681	199	136	665
1380	827358	120	140	670
1381	828016	160	154	698
1382	828495	140	780	683
1383	828894	140	741	654
1384	829133	100	779	662
1385	831505	100	713	598
1386	831804	160	746	638
1387	832582	219	142	647
1388	832861	100	135	626
1389	833380	100	738	618
1390	833619	100	715	625
1391	833838	120	779	616
1392	834077	140	786	627
1393	834476	259	125	628
1394	835114	140	135	603
1395	836071	179	155	636
1396	836270	120	142	646
1397	836609	199	170	638
1398	837267	239	772	598
1399	837746	100	765	571
1400	838005	239	785	611
1401	838802	140	857	643
1402	839121	120	795	647
1403	839440	140	859	648
1404	839600	159	870	638
1405	840418	120	154	638
1406	840756	120	148	663
1407	842032	100	752	594
1408	842252	399	750	602
1409	843149	120	801	614
1410	844963	120	338	206
1411	845262	100	272	242
1412	847336	100	59	253
1413	848034	100	68	233
1414	849389	219	51	264
1415	849948	199	116	503
1416	850346	259	229	488
1417	850626	119	229	486
1418	850765	100	72	477
1419	852739	339	125	614
1420	853098	120	132	637
1421	853237	140	129	622
1422	853556	259	129	617
1423	854095	120	136	622
1424	854234	279	138	612
1425	854533	100	132	605
1426	854852	160	150	612
1427	855949	179	133	609
1428	856806	120	128	579
1429	857264	120	117	574
1430	857404	100	142	592
1431	858959	100	137	593
1432	859099	199	100	587
1433	861412	120	284	565
1434	861591	100	290	589
1435	862050	100	295	578
1436	862967	100	312	602
1437	863884	199	283	602
1438	864183	239	284	606
1439	864442	179	287	615
1440	864701	180	298	640
1441	867612	120	936	979
1442	867891	179	929	1038
1443	868450	100	88	623
1444	868689	199	116	632
1445	869048	100	173	632
1446	869267	160	105	620
1447	869586	100	175	636
1448	870463	379	115	621
1449	870902	140	138	624
1450	871320	100	108	621
1451	871460	180	121	631
1452	872218	100	204	650
1453	872537	120	773	605
1454	872995	439	110	616
1455	873554	120	127	614
1456	873793	179	118	586
1457	876145	120	417	437
1458	877023	159	752	978
1459	877282	199	905	998
1460	877661	100	253	565
1461	878299	100	196	654
1462	878478	120	114	654
1463	878638	139	123	665
1464	879076	100	80	589
1465	879415	120	806	650
1466	879774	100	674	501
1467	880611	120	801	651
1468	881010	120	775	621
1469	881449	179	712	605
1470	882585	100	109	575
1471	882964	160	93	604
1472	883283	179	126	648
1473	883622	120	80	645
1474	884001	120	94	600
1475	884340	120	167	673
1476	884559	100	150	663
1477	884798	259	161	662
1478	885097	219	140	652
1479	885336	179	139	656
1480	885536	100	116	662
1481	885735	100	75	642
1482	886014	100	193	677
1483	886632	100	751	613
1484	887669	100	149	705
1485	887869	159	181	729
1486	888387	140	797	683
1487	889025	100	152	708
1488	889464	120	172	695
1489	889623	140	158	701
1490	890341	100	783	657
1491	890461	179	785	666
1492	891418	100	109	653
1493	891597	120	120	628
1494	893152	179	116	607
1495	893411	140	105	605
1496	894348	100	223	655
1497	894647	100	114	670
1498	895026	100	110	621
1499	895425	120	129	684
1500	895883	219	80	618
1501	897977	100	821	634
1502	898814	160	131	656
1503	900449	160	88	234
1504	900848	179	249	214
1505	901386	100	428	249
1506	901586	120	113	224
1507	902582	239	126	629
1508	902842	120	143	648
1509	904975	159	142	651
1510	905733	199	766	618
1511	906291	120	874	625
1512	907368	140	136	673
1513	908464	100	717	551
1514	908624	100	782	596
1515	908763	140	774	574
1516	908923	100	722	569
1517	909242	100	727	595
1518	909421	239	760	621
1519	910797	120	731	592
1520	911136	120	112	625
1521	911853	120	71	619
1522	913289	219	96	605
1523	914685	239	733	613
1524	915342	120	748	621
1525	915682	140	761	673
1526	916000	100	723	583
1527	916220	120	730	591
1528	916459	120	722	580
1529	916997	140	66	553
1530	918194	219	103	572
1531	919689	100	733	584
1532	920187	100	769	596
1533	921104	160	863	598
1534	922181	100	891	654
1535	922679	100	810	666
1536	922879	120	856	678
1537	923018	279	819	688
1538	923537	120	794	690
1539	923676	100	785	675
1540	923816	160	779	639
1541	924015	140	789	645
1542	924195	179	856	664
1543	924394	160	858	655
1544	924573	299	790	661
1545	924912	159	842	669
1546	925271	179	153	619
1547	925929	120	87	547
1548	926866	200	119	585
1549	927484	120	134	589
1550	928920	120	841	642
1551	929319	120	793	652
1552	931552	100	722	538
1553	932409	219	728	582
1554	932648	199	722	559
1555	932868	100	721	555
1556	933087	100	703	581
1557	933685	160	728	609
1558	934303	159	746	615
1559	934682	100	120	578
1560	935738	179	85	558
1561	936097	140	50	534
1562	936636	180	109	596
1563	937034	279	100	573
1564	937433	120	95	542
1565	938231	160	726	599
1566	938430	120	741	612
1567	939228	139	754	677
1568	939566	100	705	562
1569	940065	160	704	601
1570	942438	120	107	554
1571	942856	100	113	547
1572	944431	159	111	648
1573	944670	120	112	650
1574	944950	179	399	198
1575	945209	199	445	83
1576	945628	199	439	94
1577	946006	100	82	255
1578	946246	140	56	289
1579	946425	200	54	356
1580	948299	180	828	993
1581	948758	159	862	950
1582	949136	140	147	681
1583	949535	100	111	565
1584	950213	100	113	590
1585	950333	100	104	578
1586	950492	140	96	566
1587	951649	160	108	547
1588	952765	120	137	580
1589	953742	120	169	601
1590	953942	100	163	626
1591	954061	120	161	617
1592	954460	120	106	621
1593	954679	139	111	624
1594	954839	179	99	620
1595	955058	459	106	627
1596	955796	219	120	629
1597	956134	379	109	625
1598	956633	219	109	628
1599	957131	100	78	579
1600	957251	120	65	563
1601	957450	199	69	545
1602	957670	160	58	516
1603	957849	120	39	512
1604	957989	160	41	513
1605	958866	100	227	504
1606	960262	100	239	612
1607	960979	100	251	617
1608	962036	120	279	615
1609	962176	160	277	613
1610	962355	459	286	614
1611	962913	100	283	613
1612	963850	100	886	960
1613	964468	120	254	615
1614	964807	120	951	1014
1615	965386	100	95	575
1616	965665	120	1015	938
1617	966482	159	729	638
1618	967060	119	734	589
1619	967559	100	84	565
1620	967798	139	105	601
1621	968675	100	85	569
1622	968815	120	90	577
1623	969812	100	762	634
1624	970410	160	100	601
1625	970589	100	97	584
1626	972324	100	490	2
1627	972663	120	480	9
1628	973301	140	70	551
1629	973939	100	69	566
1630	974098	100	70	538
1631	974437	259	102	607
1632	974736	100	139	595
1633	975215	459	88	621
1634	975713	299	114	630
1635	976032	160	108	621
1636	976212	120	135	652
1637	976750	120	128	635
1638	976989	179	125	640
1639	977188	100	128	622
1640	977308	120	147	647
1641	977547	120	138	643
1642	978066	100	239	617
1643	980279	100	747	959
1644	980698	180	893	983
1645	980897	160	898	985
1646	981515	100	110	611
1647	981974	140	973	991
1648	982671	199	760	679
1649	982970	100	733	645
1650	983090	100	748	634
1651	983289	100	746	621
1652	983409	159	741	617
1653	983608	100	754	622
1654	983967	179	735	622
1655	984306	179	741	607
1656	984506	180	721	589
1657	986160	100	55	585
1658	986320	199	81	579
1659	986758	140	118	576
1660	987157	179	80	593
1661	987536	120	67	587
1662	987735	219	62	612
1663	988413	279	141	639
1664	988732	159	155	653
1665	989111	199	142	639
1666	989410	120	103	598
1667	989968	120	126	621
1668	990148	100	124	638
1669	990427	100	122	647
1670	990547	339	129	646
1671	991105	120	135	648
1672	991723	100	701	608
1673	991902	100	752	663
1674	992999	120	735	634
1675	993458	159	743	629
1676	993996	120	770	612
1677	994813	100	814	642
1678	995033	159	772	643
1679	995551	120	110	633
1680	995890	180	757	653
1681	996189	379	825	671
1682	996847	160	788	672
1683	997046	159	816	690
1684	997824	199	845	668
1685	998282	100	478	295
1686	998482	100	84	254
1687	998741	100	78	312
1688	998880	100	51	270
1689	999000	179	48	316
1690	1001134	140	37	519
1691	1001851	100	38	543
1692	1003267	179	96	638
1693	1003466	279	103	641
1694	1003785	299	111	657
1695	1004204	259	107	658
1696	1004483	159	116	661
1697	1005181	199	122	652
1698	1005400	159	145	649
1699	1005839	100	128	608
1700	1006018	139	138	627
1701	1007832	100	250	634
1702	1008191	140	245	646
1703	1008351	179	246	623
1704	1008550	120	251	626
1705	1009487	179	258	654
1706	1009986	179	268	653
1707	1010604	160	285	655
1708	1012019	100	272	667
1709	1012199	100	261	643
1710	1012677	100	276	662
1711	1013176	100	309	645
1712	1013495	219	285	661
1713	1013913	100	291	657
1714	1014771	100	331	648
1715	1032156	100	320	585
1716	1032874	120	320	606
1717	1033173	120	237	595
1718	1033352	100	93	592
1719	1033492	199	112	588
1720	1033751	120	123	597
1721	1034489	139	875	994
1722	1035306	160	110	643
1723	1036124	120	128	666
1724	1036283	200	140	658
1725	1036682	100	95	587
1726	1036842	319	146	642
1727	1037300	100	132	624
1728	1037480	100	124	627
1729	1037739	239	139	649
1730	1038516	139	753	624
1731	1038676	179	744	613
1732	1038975	100	744	626
1733	1039094	199	824	616
1734	1039314	100	769	642
1735	1039573	100	786	647
1736	1039752	200	840	653
1737	1040570	179	142	679
1738	1041028	100	339	274
1739	1041288	160	104	659
1740	1043202	100	110	619
1741	1043740	140	67	556
1742	1044158	100	133	608
1743	1044797	139	120	579
1744	1044976	100	127	593
1745	1045315	140	123	580
1746	1045654	199	127	587
1747	1045893	100	128	573
1748	1046013	120	132	587
1749	1046152	319	113	599
1750	1046531	100	94	619
1751	1046651	219	77	615
1752	1047050	160	288	612
1753	1047986	160	86	627
1754	1048166	100	73	594
1755	1048385	160	88	611
1756	1048664	120	85	620
1757	1048804	339	73	610
1758	1050459	100	98	615
1759	1050578	319	79	596
1760	1050917	140	103	630
1761	1051535	100	114	628
1762	1051894	140	125	658
1763	1053370	100	286	640
1764	1053509	100	271	646
1765	1055682	120	180	618
1766	1056480	120	967	974
1767	1056898	100	159	627
1768	1057138	100	700	711
1769	1058155	140	750	640
1770	1058334	159	825	663
1771	1058872	100	768	665
1772	1058992	319	771	638
1773	1059331	160	794	639
1774	1059670	180	750	622
1775	1060408	120	749	611
1776	1060946	120	832	623
1777	1061245	119	755	619
1778	1061464	179	801	636
1779	1062002	140	764	626
1780	1062182	140	723	604
1781	1062601	140	821	609
1782	1062980	100	805	640
1783	1063458	120	700	582
1784	1063598	120	769	598
1785	1064335	100	163	621
1786	1065133	140	744	630
1787	1065572	140	466	263
1788	1066249	160	440	246
1789	1066827	100	278	571
1790	1067326	120	361	604
1791	1067764	100	349	586
1792	1067884	120	360	584
1793	1068662	179	359	563
1794	1069180	239	362	597
1795	1070436	120	88	612
1796	1070815	120	254	577
1797	1071932	120	193	549
1798	1073526	100	236	563
1799	1075102	140	725	957
1800	1075460	120	843	986
1801	1075660	259	842	976
1802	1076398	100	166	609
1803	1076656	120	122	616
1804	1076796	100	112	619
1805	1077713	160	111	616
1806	1078710	140	102	612
1807	1079248	219	75	596
1808	1079508	140	71	597
1809	1080445	179	768	639
1810	1080644	100	739	613
1811	1081302	140	817	622
1812	1081482	100	754	637
1813	1081761	120	102	635
1814	1082179	120	94	593
1815	1082438	180	67	605
1816	1083017	100	86	621
1817	1083296	199	121	629
1818	1084113	179	761	646
1819	1085688	538	772	650
1820	1086506	120	821	629
1821	1086705	140	774	634
1822	1087104	120	849	635
1823	1087303	120	855	645
1824	1089078	140	92	619
1825	1089237	100	101	632
1826	1089397	179	98	605
1827	1089736	219	110	624
1828	1091271	159	747	618
1829	1091729	100	697	577
1830	1092387	120	774	644
1831	1092826	100	130	668
1832	1092946	100	131	657
1833	1093145	100	722	641
1834	1093723	140	119	636
1835	1094580	120	836	626
1836	1094820	100	839	626
1837	1095039	120	799	633
1838	1095418	140	828	646
1839	1096036	419	132	652
1840	1098927	100	135	641
1841	1099166	100	137	653
1842	1099326	179	127	668
1843	1100123	100	805	703
1844	1101100	279	747	669
1845	1101598	140	756	690
1846	1101798	219	754	696
1847	1102097	180	737	633
1848	1102555	120	831	662
1849	1103214	100	132	660
1850	1103452	120	136	676
1851	1103911	160	144	659
1852	1104090	120	146	660
1853	1104529	259	752	665
1854	1105586	120	132	693
1855	1106064	219	767	680
1856	1106583	179	750	675
1857	1107420	239	126	692
1858	1107839	140	142	699
1859	1108278	179	142	697
1860	1108676	140	776	680
1861	1108836	120	768	658
1862	1109773	279	44	223
1863	1110271	120	43	267
1864	1110790	160	262	253
1865	1111507	100	892	982
1866	1111627	219	884	989
1867	1111886	100	877	1001
1868	1113282	199	133	706
1869	1113820	100	108	673
1870	1113940	100	133	687
1871	1114737	100	128	727
1872	1114956	259	142	730
1873	1115554	179	130	719
1874	1115934	179	129	735
1875	1116751	199	128	737
1876	1116990	179	129	745
1877	1117449	199	147	741
1878	1117788	239	138	739
1879	1118525	100	783	661
1880	1118944	179	798	638
1881	1119562	140	827	683
1882	1119921	319	766	674
1883	1121317	100	764	657
1884	1122074	120	848	646
1885	1122513	100	812	691
1886	1124108	100	50	205
1887	1124247	140	46	217
1888	1124526	179	56	217
1889	1125264	120	49	268
1890	1125444	160	65	289
1891	1126401	180	127	710
1892	1126799	140	154	734
1893	1127059	119	724	605
1894	1127497	199	782	677
1895	1127717	120	758	647
1896	1128614	100	240	278
1897	1129551	199	42	305
1898	1129930	100	65	381
1899	1130229	159	73	341
1900	1130887	140	434	334
1901	1131485	219	871	982
1902	1131784	179	876	975
1903	1132003	100	875	990
1904	1132282	140	976	970
1905	1133179	120	190	607
1906	1133319	140	117	635
1907	1133638	120	82	621
1908	1133817	140	124	727
1909	1134615	140	88	716
1910	1135133	120	818	727
1911	1135452	100	767	704
1912	1135811	179	772	716
1913	1136050	120	760	704
1914	1136350	100	779	717
1915	1136628	100	101	708
1916	1137087	140	113	723
1917	1137665	120	742	656
1918	1137845	100	711	655
1919	1138263	160	772	684
1920	1138463	100	783	676
1921	1139001	120	748	677
1922	1139141	179	777	681
1923	1139659	100	750	690
1924	1139938	199	141	713
1925	1140197	120	126	704
1926	1140457	100	120	724
1927	1140696	140	135	729
1928	1141354	100	778	692
1929	1141872	100	137	737
1930	1142370	140	756	657
1931	1142670	120	772	673
1932	1143088	319	136	730
1933	1143766	140	781	700
1934	1143946	100	768	693
1935	1144165	160	771	662
1936	1144424	120	815	686
1937	1144923	120	775	685
1938	1145561	100	763	749
1939	1146258	140	87	310
1940	1146976	160	777	701
1941	1150186	140	782	769
1942	1150585	179	752	774
1943	1151163	339	798	776
1944	1151522	100	817	790
1945	1151721	120	775	766
1946	1153914	339	151	756
1947	1154373	219	194	775
1948	1154612	140	164	769
1949	1155071	160	181	752
1950	1155250	140	176	752
1951	1155808	279	765	690
1952	1156367	179	762	629
1953	1157603	179	753	671
1954	1157822	120	185	745
1955	1157962	120	177	747
1956	1158560	219	778	745
1957	1158819	120	792	791
1958	1159178	139	791	783
1959	1159357	140	778	678
1960	1159537	339	784	703
1961	1160673	100	809	739
1962	1160793	160	785	747
1963	1163006	100	748	642
1964	1163644	339	731	676
1965	1164182	120	802	689
1966	1164342	459	783	703
1967	1164880	199	754	693
1968	1165219	219	761	701
1969	1165478	119	767	695
1970	1165618	179	764	702
1971	1165877	100	753	702
1972	1166176	120	731	687
1973	1167073	120	98	682
1974	1167213	140	112	645
1975	1167871	100	783	697
1976	1168210	100	147	700
1977	1168369	100	102	660
1978	1168668	120	121	663
1979	1169565	140	115	716
1980	1169904	100	131	716
1981	1170164	239	128	719
1982	1170462	100	149	725
1983	1170682	179	128	719
1984	1171021	140	128	724
1985	1171280	219	155	735
1986	1171798	100	134	725
1987	1171918	319	150	714
1988	1172257	120	136	741
1989	1172396	199	144	740
1990	1172616	219	161	765
1991	1172895	259	161	769
1992	1173194	140	156	749
1993	1173373	100	160	766
1994	1173593	140	128	745
1995	1173952	399	745	695
1996	1175048	120	735	691
1997	1175327	120	145	732
1998	1175606	120	114	698
1999	1176145	120	769	696
2000	1176304	120	754	709
2001	1177401	339	90	579
2002	1177760	159	101	588
2003	1179375	120	109	612
2004	1179893	120	60	604
2005	1180591	100	102	630
2006	1180830	239	115	637
2007	1181408	239	231	648
2008	1181667	738	258	649
2009	1182724	239	267	650
2010	1183003	339	269	640
2011	1183761	100	257	623
2012	1184060	100	275	614
2013	1184778	319	149	608
2014	1185456	100	276	604
2015	1185954	140	881	998
2016	1187668	120	759	702
2017	1187808	239	765	698
2018	1188586	279	759	705
2019	1189004	279	773	683
2020	1189363	100	747	679
2021	1189602	239	782	691
2022	1190081	120	705	668
2023	1190460	120	775	691
2024	1190759	120	741	689
2025	1191217	120	783	702
2026	1191377	818	803	725
2027	1192752	100	793	753
2028	1192952	140	856	765
2029	1193151	120	845	773
2030	1193690	239	148	751
2031	1193949	100	128	718
2032	1194407	100	131	701
2033	1194706	139	133	694
2034	1195085	100	121	693
2035	1195544	100	818	745
2036	1195664	179	783	722
2037	1196341	100	177	730
2038	1196461	120	160	717
2039	1196760	100	163	726
2040	1197637	299	794	736
2041	1197976	180	804	730
2042	1199392	219	159	734
2043	1199950	100	778	709
2044	1200149	100	811	733
2045	1200269	179	823	755
2046	1200488	239	823	752
2047	1200768	179	818	752
2048	1200967	140	806	771
2049	1201226	100	281	329
2050	1201844	120	74	319
2051	1203120	100	94	428
2052	1203340	120	240	417
2053	1204256	100	722	939
2054	1204456	100	856	986
2055	1204934	299	71	415
2056	1205572	140	423	468
2057	1207367	120	248	470
2058	1207526	120	103	477
2059	1207965	359	854	989
2060	1208862	219	151	736
2061	1209241	100	166	730
2062	1209460	120	160	718
2063	1210138	379	789	726
2064	1210537	160	820	756
2065	1210736	180	809	755
2066	1211294	279	148	712
2067	1212550	319	802	728
2068	1212890	179	803	752
2069	1213348	120	855	741
2070	1213587	100	806	754
2071	1213707	179	815	754
2072	1213986	120	814	763
2073	1214185	239	827	753
2074	1214445	239	844	757
2075	1214704	160	801	753
2076	1215003	180	149	743
2077	1215382	120	126	714
2078	1215581	299	144	715
2079	1216398	239	150	689
2080	1216698	120	329	316
2081	1218053	140	408	396
2082	1219409	159	237	381
2083	1219987	100	266	407
2084	1221204	120	64	413
2085	1222200	179	617	434
2086	1223177	199	509	474
2087	1223676	140	437	440
2088	1225290	140	279	413
2089	1225630	219	878	923
2090	1225988	160	887	990
2091	1226168	140	881	980
2092	1226367	139	870	986
2093	1226527	100	830	902
2094	1227224	419	888	932
2095	1227763	140	872	939
2096	1228162	140	136	697
2097	1228660	139	806	750
2098	1228859	239	775	784
2099	1229318	100	175	704
2100	1229657	100	783	724
2101	1229776	120	786	704
2102	1230614	239	751	718
2103	1230953	159	794	718
2104	1232069	100	153	698
2105	1232428	199	162	704
2106	1232767	140	169	691
2107	1233126	120	779	720
2108	1233644	120	829	744
2109	1233864	239	827	745
2110	1234462	100	778	725
2111	1235838	259	797	721
2112	1236176	159	762	712
2113	1238190	120	783	723
2114	1238449	120	789	752
2115	1238688	100	835	749
2116	1239127	140	788	721
2117	1239446	139	174	711
2118	1239805	100	159	714
2119	1240104	100	765	667
2120	1240383	180	797	711
2121	1241580	180	767	683
2122	1242875	100	123	724
2123	1243194	199	177	735
2124	1243792	100	128	721
2125	1244211	120	123	712
2126	1244750	139	187	725
2127	1244969	120	704	721
2128	1245148	199	806	753
2129	1245547	100	795	743
2130	1245666	359	817	754
2131	1246763	100	94	726
2132	1246903	160	88	721
2133	1247222	140	139	737
2134	1247601	179	128	751
2135	1247999	179	146	753
2136	1248378	179	197	777
2137	1248757	159	136	759
2138	1249335	179	808	777
2139	1249654	159	807	790
2140	1250332	239	766	707
2141	1250791	160	782	699
2142	1251150	100	783	690
2143	1251887	120	826	662
2144	1252864	120	846	639
2145	1254060	120	782	697
2146	1254399	439	784	721
2147	1254918	199	775	732
2148	1255177	100	798	731
2149	1255496	179	801	750
2150	1255795	199	790	771
2151	1256234	100	731	597
2152	1256632	140	755	635
2153	1257151	279	132	737
2154	1257490	120	189	744
2155	1257629	140	156	741
2156	1258407	100	740	622
2157	1259025	279	164	777
2158	1259384	299	161	765
2159	1260321	139	785	680
2160	1261358	100	741	643
2161	1261597	100	779	672
2162	1261776	279	783	695
2163	1262075	179	699	642
2164	1262334	120	692	638
2165	1262873	120	108	770
2166	1263112	379	108	771
2167	1264228	180	753	742
2168	1264727	120	142	695
2169	1264886	120	729	667
2170	1265126	180	743	650
2171	1265684	120	714	617
2172	1266162	179	749	621
2173	1266362	140	726	603
2174	1266661	100	730	591
2175	1267398	140	769	624
2176	1269950	100	777	618
2177	1270190	140	769	610
2178	1270389	160	779	606
2179	1270668	120	860	608
2180	1271067	120	811	633
2181	1271246	120	791	659
2182	1271705	120	781	678
2183	1271865	179	763	674
2184	1272243	279	727	681
2185	1272542	100	769	680
2186	1272961	100	827	707
2187	1273140	100	814	715
2188	1273280	140	787	722
2189	1273499	279	816	745
2190	1274456	100	810	716
2191	1275553	159	728	573
2192	1276031	199	710	555
2193	1276350	179	693	562
2194	1276550	100	693	537
2195	1277786	160	443	266
2196	1278544	100	206	438
2197	1279241	159	80	528
2198	1280617	100	65	583
2199	1281135	100	310	594
2200	1281754	160	259	585
2201	1282232	159	76	600
2202	1283010	379	897	981
2203	1284345	120	94	755
2204	1284485	100	125	776
2205	1285263	140	120	733
2206	1285422	100	92	714
2207	1287655	120	750	665
2208	1288612	140	754	668
2209	1288851	100	774	648
2210	1289210	120	777	678
2211	1289469	100	732	709
2212	1289689	339	773	720
2213	1290087	478	789	732
2214	1290885	120	791	719
2215	1291024	120	806	725
2216	1291722	658	781	732
2217	1292460	120	771	740
2218	1292699	140	816	756
2219	1292958	100	845	764
2220	1293297	199	771	759
2221	1294075	100	134	794
2222	1294554	538	212	805
2223	1295112	259	219	810
2224	1295391	100	212	817
2225	1295650	199	499	781
2226	1295889	160	458	759
2227	1296148	179	464	826
2228	1296507	120	793	764
2229	1296986	100	460	797
2230	1297105	359	465	807
2231	1297684	140	453	817
2232	1298561	100	463	830
2233	1298780	239	456	876
2234	1299159	219	461	884
2235	1299538	100	455	838
2236	1299677	179	456	829
2237	1299877	179	450	810
2238	1300076	458	433	791
2239	1300634	100	476	682
2240	1300993	120	430	731
2241	1301133	179	439	732
2242	1301392	160	582	717
2243	1301671	160	586	666
2244	1301930	100	591	674
2245	1302150	219	621	697
2246	1302468	140	481	791
2247	1302827	120	466	820
2248	1303067	180	475	796
2249	1303326	219	482	826
2250	1303565	299	474	760
2251	1304084	140	464	726
2252	1304482	239	477	750
2253	1304741	219	468	765
2254	1305020	139	466	741
2255	1305419	100	471	737
2256	1305619	100	459	758
2257	1305738	160	461	806
2258	1306336	159	452	860
2259	1306516	179	460	837
2260	1306875	120	436	870
2261	1307014	119	441	865
2262	1307214	100	448	899
2263	1307353	120	457	882
2264	1307812	120	449	715
2265	1308051	239	439	765
2266	1308569	239	490	788
2267	1309407	100	1108	812
2268	1309626	120	1075	745
2269	1309925	259	788	753
2270	1310264	140	809	756
2271	1314092	180	464	754
2272	1314331	100	483	727
2273	1315089	100	804	741
2274	1315248	219	816	757
2275	1315986	120	820	753
2276	1317282	219	751	734
2277	1317521	140	773	742
2278	1317681	120	778	754
2279	1318000	160	129	748
2280	1318279	239	150	748
2281	1318558	100	147	747
2282	1318797	259	144	755
2283	1319136	100	149	746
2284	1319475	578	134	738
2285	1320073	379	150	744
2286	1320711	139	146	780
2287	1320871	159	138	790
2288	1321050	100	121	791
2289	1321349	100	134	814
2290	1321628	279	128	794
2291	1322047	239	137	781
2292	1322306	119	143	782
2293	1322466	259	126	786
2294	1322964	139	463	613
2295	1323802	140	809	783
2296	1324161	179	800	767
2297	1324878	140	795	785
2298	1325038	279	837	767
2299	1325357	120	833	779
2300	1325636	100	163	799
2301	1325795	179	131	791
2302	1325995	180	139	779
2303	1326194	319	145	781
2304	1326752	179	161	787
2305	1327550	120	301	334
2306	1328387	120	108	597
2307	1328985	100	113	632
2308	1329304	199	129	661
2309	1330042	139	95	641
2310	1330202	219	89	669
2311	1330441	179	89	670
2312	1331019	140	97	646
2313	1331178	100	95	645
2314	1331378	100	107	671
2315	1331498	219	122	668
2316	1331757	219	134	677
2317	1332694	140	231	642
2318	1333531	140	254	662
2319	1334169	100	219	648
2320	1334548	120	240	668
2321	1334688	120	264	689
2322	1334947	160	236	680
2323	1335744	179	232	694
2324	1336243	100	244	695
2325	1336661	140	265	689
2326	1337319	120	259	623
2327	1337718	219	253	639
2328	1338017	100	255	637
2329	1338236	160	250	632
2330	1338934	120	289	668
2331	1342662	100	852	797
2332	1342862	279	835	778
2333	1343779	100	802	760
2334	1344178	120	260	630
2335	1344497	100	316	648
2336	1344756	100	884	779
2337	1345653	140	129	734
2338	1346889	100	122	726
2339	1347069	160	127	749
2340	1347447	100	759	736
2341	1347567	259	794	763
2342	1348066	100	788	773
2343	1348205	120	773	762
2344	1348365	120	772	763
2345	1348863	279	803	782
2346	1349162	100	798	784
2347	1349441	120	793	764
2348	1349940	100	806	748
2349	1350159	199	808	764
2350	1350398	140	812	753
2351	1350657	179	810	773
2352	1351076	100	135	727
2353	1351355	179	137	732
2354	1352452	100	143	717
2355	1352572	140	135	707
2356	1352950	140	122	675
2357	1353768	179	133	687
